deal_id,company,contact_name,stage,deal_value,probability_pct,sales_rep,created_date,expected_close_date,lead_source,industry,days_in_stage,weighted_value
DEAL-6433,Company_128,Contact_40,Opportunity,313091.74,18,Rep_11,2024-10-04,2025-04-08,Event,Finance,56,56356.51
DEAL-6434,Company_184,Contact_193,SQL,207793.62,62,Rep_4,2024-10-22,2024-10-20,Referral,Healthcare,41,128832.04
DEAL-6435,Company_51,Contact_60,Closed Won,398905.72,39,Rep_3,2024-07-19,2025-05-20,Referral,Manufacturing,21,155573.23
DEAL-6436,Company_44,Contact_187,Proposal,477383.93,24,Rep_7,2024-10-21,2024-06-04,Partner,Retail,12,114572.14
DEAL-6437,Company_123,Contact_90,Lead,138803.04,79,Rep_6,2024-07-12,2025-06-12,Partner,Manufacturing,39,109654.4
DEAL-6438,Company_29,Contact_259,Negotiation,257454.99,37,Rep_8,2024-03-01,2024-08-04,Partner,Technology,49,95258.35
DEAL-6439,Company_18,Contact_280,Proposal,363594.06,25,Rep_4,2024-03-02,2024-07-26,Website,Healthcare,16,90898.52
DEAL-6440,Company_127,Contact_71,Proposal,83466.95,96,Rep_15,2024-11-08,2025-06-21,Email Campaign,Healthcare,72,80128.27
DEAL-6441,Company_105,Contact_98,MQL,398973.54,96,Rep_11,2024-06-12,2024-10-09,Event,Technology,39,383014.6
DEAL-6442,Company_6,Contact_276,Opportunity,293571.12,51,Rep_13,2024-09-23,2025-02-28,Website,Finance,5,149721.27
DEAL-6443,Company_48,Contact_6,Negotiation,79121.56,33,Rep_12,2024-02-23,2025-03-26,Partner,Finance,13,26110.11
DEAL-6444,Company_40,Contact_155,Negotiation,434773.65,20,Rep_11,2024-06-12,2024-10-05,Event,Healthcare,77,86954.73
DEAL-6445,Company_136,Contact_43,Negotiation,216217.12,64,Rep_3,2024-01-31,2024-08-02,Referral,Technology,31,138378.96
DEAL-6446,Company_133,Contact_130,Closed Lost,92426.58,63,Rep_9,2024-03-21,2024-10-26,Email Campaign,Finance,34,58228.75
DEAL-6447,Company_149,Contact_10,Proposal,101721.2,63,Rep_14,2024-02-09,2024-09-04,Partner,Logistics,18,64084.36
DEAL-6448,Company_20,Contact_43,Opportunity,393825.67,77,Rep_2,2024-03-17,2024-09-19,Partner,Technology,72,303245.77
DEAL-6449,Company_169,Contact_121,Proposal,468179.5,49,Rep_7,2024-08-10,2024-06-24,Event,Manufacturing,73,229407.96
DEAL-6450,Company_42,Contact_18,SQL,192233.71,69,Rep_3,2024-01-02,2025-05-20,Partner,Retail,22,132641.26
DEAL-6451,Company_198,Contact_239,SQL,44019.9,67,Rep_12,2024-03-11,2024-12-04,Event,Technology,65,29493.33
DEAL-6452,Company_174,Contact_173,Negotiation,54907.42,80,Rep_14,2024-09-09,2025-03-23,Partner,Healthcare,41,43925.94
DEAL-6453,Company_92,Contact_135,SQL,328966.86,75,Rep_1,2024-02-24,2025-01-16,Partner,Retail,15,246725.14
DEAL-6454,Company_157,Contact_142,Negotiation,188522.1,8,Rep_13,2024-07-22,2024-08-19,Website,Finance,71,15081.77
DEAL-6455,Company_134,Contact_251,Negotiation,215935.09,63,Rep_6,2024-11-13,2024-08-03,Email Campaign,Finance,8,136039.11
DEAL-6456,Company_154,Contact_253,Closed Lost,171838.45,97,Rep_15,2024-10-12,2025-06-22,Cold Call,Manufacturing,78,166683.3
DEAL-6457,Company_4,Contact_15,MQL,235441.59,58,Rep_1,2024-02-14,2024-03-12,Cold Call,Technology,3,136556.12
DEAL-6458,Company_17,Contact_205,SQL,323556.98,55,Rep_3,2024-02-23,2024-07-22,Referral,Logistics,29,177956.34
DEAL-6459,Company_181,Contact_141,Closed Won,272863.89,62,Rep_11,2024-09-15,2025-02-22,Event,Finance,21,169175.61
DEAL-6460,Company_156,Contact_235,Opportunity,86299.5,58,Rep_12,2024-05-06,2024-11-21,Partner,Healthcare,21,50053.71
DEAL-6461,Company_123,Contact_236,Negotiation,248187.88,43,Rep_2,2024-06-01,2024-12-26,Cold Call,Technology,43,106720.79
DEAL-6462,Company_63,Contact_212,Negotiation,233003.46,99,Rep_3,2024-06-23,2024-03-11,Event,Logistics,67,230673.43
DEAL-6463,Company_84,Contact_202,Closed Lost,275139.94,11,Rep_6,2024-07-30,2024-06-15,Referral,Finance,36,30265.39
DEAL-6464,Company_79,Contact_64,MQL,59781.67,82,Rep_1,2024-06-13,2024-12-17,Event,Manufacturing,46,49020.97
DEAL-6465,Company_87,Contact_255,SQL,80995.93,20,Rep_12,2024-01-09,2024-08-01,Website,Finance,87,16199.19
DEAL-6466,Company_126,Contact_210,Opportunity,267470.87,24,Rep_11,2024-02-04,2024-10-16,Partner,Technology,45,64193.01
DEAL-6467,Company_151,Contact_82,Proposal,141340.35,62,Rep_12,2024-01-01,2025-06-10,Cold Call,Healthcare,71,87631.02
DEAL-6468,Company_77,Contact_70,Closed Lost,316370.69,65,Rep_8,2024-04-06,2025-01-05,Email Campaign,Retail,35,205640.95
DEAL-6469,Company_166,Contact_150,Lead,189511.93,93,Rep_10,2024-10-26,2025-01-01,Event,Healthcare,7,176246.09
DEAL-6470,Company_19,Contact_103,MQL,114263.7,32,Rep_9,2024-12-21,2024-06-04,Website,Logistics,23,36564.38
DEAL-6471,Company_161,Contact_203,Closed Lost,329915.42,7,Rep_11,2024-06-23,2024-12-15,Partner,Retail,15,23094.08
DEAL-6472,Company_135,Contact_122,Proposal,199984.3,29,Rep_7,2024-01-10,2025-06-11,Email Campaign,Manufacturing,81,57995.45
DEAL-6473,Company_102,Contact_51,Negotiation,83018.17,56,Rep_10,2024-01-27,2025-01-06,Partner,Healthcare,3,46490.18
DEAL-6474,Company_75,Contact_119,MQL,405360.44,38,Rep_10,2024-10-25,2025-03-18,Email Campaign,Technology,74,154036.97
DEAL-6475,Company_74,Contact_244,Proposal,218720.56,28,Rep_10,2024-05-05,2025-06-08,Referral,Healthcare,13,61241.76
DEAL-6476,Company_72,Contact_249,SQL,457959.82,91,Rep_14,2024-11-18,2025-05-13,Email Campaign,Retail,14,416743.44
DEAL-6477,Company_189,Contact_94,Negotiation,100733.46,58,Rep_6,2024-07-04,2024-08-13,Email Campaign,Healthcare,48,58425.41
DEAL-6478,Company_6,Contact_238,Lead,438793.37,68,Rep_14,2024-11-17,2024-07-22,Partner,Manufacturing,8,298379.49
DEAL-6479,Company_127,Contact_28,SQL,408875.44,76,Rep_1,2024-02-19,2024-07-15,Email Campaign,Logistics,7,310745.33
DEAL-6480,Company_197,Contact_295,Negotiation,56438.33,43,Rep_8,2024-11-10,2025-03-11,Cold Call,Technology,70,24268.48
DEAL-6481,Company_109,Contact_229,Proposal,268182.25,74,Rep_7,2024-07-18,2024-08-31,Referral,Technology,6,198454.86
DEAL-6482,Company_128,Contact_13,Closed Won,328573.02,96,Rep_14,2024-06-09,2025-04-05,Referral,Finance,54,315430.1
DEAL-6483,Company_120,Contact_211,Closed Won,250263.69,73,Rep_1,2024-07-12,2025-03-26,Email Campaign,Retail,11,182692.49
DEAL-6484,Company_101,Contact_148,Lead,198180.23,33,Rep_4,2024-04-29,2025-01-19,Cold Call,Technology,8,65399.48
DEAL-6485,Company_126,Contact_265,Lead,472201.85,78,Rep_8,2024-08-08,2024-04-28,Cold Call,Finance,60,368317.44
DEAL-6486,Company_180,Contact_72,SQL,351906.33,27,Rep_13,2024-10-08,2025-02-10,Website,Healthcare,35,95014.71
DEAL-6487,Company_142,Contact_267,Closed Lost,483105.59,11,Rep_7,2024-10-23,2024-06-09,Partner,Healthcare,2,53141.61
DEAL-6488,Company_170,Contact_261,Opportunity,423884.0,47,Rep_10,2024-12-24,2024-11-25,Partner,Logistics,61,199225.48
DEAL-6489,Company_111,Contact_84,Closed Lost,409480.04,53,Rep_3,2024-05-31,2024-06-20,Referral,Retail,87,217024.42
DEAL-6490,Company_154,Contact_130,Lead,364187.98,49,Rep_15,2024-10-08,2024-03-31,Website,Logistics,50,178452.11
DEAL-6491,Company_175,Contact_192,Closed Lost,324809.22,29,Rep_12,2024-11-21,2025-01-04,Partner,Manufacturing,34,94194.67
DEAL-6492,Company_43,Contact_72,Lead,443996.74,30,Rep_1,2024-01-07,2024-10-06,Partner,Healthcare,76,133199.02
DEAL-6493,Company_172,Contact_299,Closed Won,308637.84,92,Rep_11,2024-06-22,2025-01-07,Partner,Logistics,30,283946.81
DEAL-6494,Company_137,Contact_58,Closed Lost,42267.76,32,Rep_2,2024-09-13,2024-10-25,Email Campaign,Logistics,55,13525.68
DEAL-6495,Company_89,Contact_73,SQL,293368.94,79,Rep_9,2024-06-16,2024-08-29,Event,Healthcare,43,231761.46
DEAL-6496,Company_155,Contact_150,SQL,55903.4,29,Rep_11,2024-02-06,2024-03-08,Event,Logistics,65,16211.99
DEAL-6497,Company_34,Contact_142,Proposal,474904.03,15,Rep_14,2024-08-27,2024-07-13,Referral,Finance,47,71235.6
DEAL-6498,Company_139,Contact_16,Negotiation,325101.14,11,Rep_2,2024-05-28,2025-05-03,Email Campaign,Finance,43,35761.13
DEAL-6499,Company_115,Contact_273,Lead,280044.91,28,Rep_5,2024-08-14,2025-03-03,Referral,Manufacturing,38,78412.57
